      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer     model       kin       csb       acc       rad      live      pion
   0.00000  10.60200   5.94544  21.03500   0.95779   8.36938   1.24922   4.83622   0.03832   0.03817   0.02985   0.01130   0.00100   0.02207   0.00195   0.00011   0.00300   0.01613   0.00061   0.00140
   0.00000  10.60200   5.91505  21.03500   0.94671   8.32661   1.34902   1.67407   0.02959   0.02936   0.02175   0.01130   0.00100   0.01553   0.00195   0.00003   0.00300   0.00938   0.00061   0.00140
   0.00000  10.60200   5.88467  21.03500   0.93578   8.28383   1.44881   1.01536   0.02407   0.02372   0.01581   0.01130   0.00100   0.00766   0.00195   0.00002   0.00300   0.00688   0.00061   0.00140
   0.00000  10.60200   5.85428  21.03500   0.92499   8.24105   1.54861   0.98758   0.02101   0.02061   0.01375   0.01130   0.00100   0.00276   0.00195   0.00002   0.00300   0.00613   0.00061   0.00140
   0.00000  10.60200   5.82389  21.03500   0.91434   8.19828   1.64841   0.97115   0.01893   0.01850   0.01371   0.01130   0.00100   0.00340   0.00195   0.00002   0.00300   0.00571   0.00061   0.00140
   0.00000  10.60200   5.79350  21.03500   0.90382   8.15550   1.74821   0.91556   0.01734   0.01686   0.01418   0.01130   0.00100   0.00528   0.00195   0.00002   0.00300   0.00543   0.00061   0.00140
   0.00000  10.60200   5.76311  21.03500   0.89343   8.11272   1.84802   0.88183   0.01622   0.01567   0.01483   0.01130   0.00100   0.00696   0.00195   0.00002   0.00300   0.00526   0.00061   0.00140
   0.00000  10.60200   5.73272  21.03500   0.88318   8.06994   1.94783   0.85889   0.01521   0.01462   0.01596   0.01130   0.00100   0.00918   0.00195   0.00002   0.00300   0.00516   0.00061   0.00140
   0.00000  10.60200   5.70233  21.03500   0.87304   8.02716   2.04764   0.82917   0.01425   0.01359   0.01586   0.01130   0.00100   0.00904   0.00195   0.00002   0.00300   0.00511   0.00061   0.00140
   0.00000  10.60200   5.67194  21.03500   0.86304   7.98438   2.14745   0.69771   0.01295   0.01224   0.01498   0.01130   0.00100   0.00740   0.00195   0.00002   0.00300   0.00507   0.00061   0.00140
   0.00000  10.60200   5.64155  21.03500   0.85316   7.94160   2.24726   0.60070   0.01218   0.01141   0.01310   0.01130   0.00100   0.00155   0.00195   0.00002   0.00300   0.00504   0.00061   0.00140
   0.00000  10.60200   5.61116  21.03500   0.84339   7.89881   2.34708   0.69012   0.01190   0.01114   0.01314   0.01130   0.00100   0.00190   0.00195   0.00002   0.00300   0.00503   0.00061   0.00140
   0.00000  10.60200   5.58077  21.03500   0.83375   7.85603   2.44690   0.81345   0.01216   0.01137   0.01311   0.01130   0.00100   0.00169   0.00195   0.00002   0.00300   0.00503   0.00061   0.00140
   0.00000  10.60200   5.55037  21.03500   0.82422   7.81325   2.54672   0.86834   0.01230   0.01148   0.01362   0.01130   0.00100   0.00405   0.00195   0.00002   0.00300   0.00502   0.00061   0.00140
   0.00000  10.60200   5.51998  21.03500   0.81480   7.77046   2.64654   0.82577   0.01199   0.01115   0.01458   0.01130   0.00100   0.00660   0.00195   0.00002   0.00300   0.00502   0.00061   0.00140
   0.00000  10.60200   5.48958  21.03500   0.80550   7.72767   2.74636   0.72884   0.01151   0.01062   0.01450   0.01130   0.00100   0.00642   0.00195   0.00002   0.00300   0.00501   0.00061   0.00140
   1.00000  10.60200   3.19967  21.03500   0.32548   4.52115  10.25000   0.83085   0.01505   0.01385   0.01663   0.01130   0.00100   0.00419   0.00085   0.00011   0.00015   0.00502   0.01011   0.00140
   1.00000  10.60200   3.10847  21.03500   0.31235   4.39229  10.55000   0.83411   0.01249   0.01112   0.01677   0.01130   0.00100   0.00473   0.00085   0.00015   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   3.01728  21.03500   0.29954   4.26343  10.85000   0.83911   0.01167   0.01019   0.01683   0.01130   0.00100   0.00494   0.00085   0.00019   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   2.92608  21.03500   0.28704   4.13457  11.15000   0.86182   0.01111   0.00959   0.01645   0.01130   0.00100   0.00337   0.00085   0.00026   0.00013   0.00504   0.01011   0.00140
   1.00000  10.60200   2.83488  21.03500   0.27483   4.00570  11.45000   0.86882   0.01064   0.00906   0.01631   0.01130   0.00100   0.00260   0.00085   0.00034   0.00013   0.00506   0.01011   0.00140
   1.00000  10.60200   2.74368  21.03500   0.26290   3.87684  11.75000   0.87363   0.01024   0.00858   0.01623   0.01130   0.00100   0.00197   0.00085   0.00046   0.00012   0.00507   0.01011   0.00140
   1.00000  10.60200   2.65248  21.03500   0.25124   3.74798  12.05000   0.86999   0.00991   0.00816   0.01624   0.01130   0.00100   0.00199   0.00085   0.00061   0.00012   0.00509   0.01011   0.00140
   1.00000  10.60200   2.56129  21.03500   0.23985   3.61911  12.35000   0.87499   0.00955   0.00776   0.01634   0.01130   0.00100   0.00253   0.00085   0.00081   0.00012   0.00512   0.01011   0.00140
   1.00000  10.60200   2.47009  21.03500   0.22872   3.49025  12.65000   0.87178   0.00951   0.00782   0.01645   0.01130   0.00100   0.00305   0.00085   0.00108   0.00011   0.00516   0.01011   0.00140
   1.00000  10.60200   3.92925  21.03500   0.44339   5.55206   7.85000   0.78686   0.01296   0.01200   0.01334   0.01130   0.00100   0.00251   0.00106   0.00001   0.00021   0.00500   0.00386   0.00140
   1.00000  10.60200   3.83806  21.03500   0.42726   5.42320   8.15000   0.78722   0.01092   0.00979   0.01351   0.01130   0.00100   0.00327   0.00106   0.00002   0.00020   0.00501   0.00386   0.00140
   1.00000  10.60200   3.74686  21.03500   0.41156   5.29433   8.45000   0.80601   0.00977   0.00856   0.01348   0.01130   0.00100   0.00317   0.00106   0.00002   0.00019   0.00501   0.00386   0.00140
   1.00000  10.60200   3.65566  21.03500   0.39627   5.16547   8.75000   0.79612   0.00927   0.00801   0.01350   0.01130   0.00100   0.00322   0.00106   0.00003   0.00018   0.00501   0.00386   0.00140
   1.00000  10.60200   3.56446  21.03500   0.38138   5.03661   9.05000   0.81830   0.00896   0.00763   0.01332   0.01130   0.00100   0.00237   0.00106   0.00004   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.47326  21.03500   0.36687   4.90774   9.35000   0.83010   0.00863   0.00725   0.01320   0.01130   0.00100   0.00154   0.00106   0.00005   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.38207  21.03500   0.35272   4.77888   9.65000   0.82260   0.00831   0.00686   0.01315   0.01130   0.00100   0.00104   0.00106   0.00006   0.00016   0.00501   0.00386   0.00140
   1.00000  10.60200   3.29087  21.03500   0.33893   4.65002   9.95000   0.83161   0.00804   0.00653   0.01320   0.01130   0.00100   0.00155   0.00106   0.00008   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.19967  21.03500   0.32548   4.52115  10.25000   0.84119   0.00781   0.00625   0.01377   0.01130   0.00100   0.00419   0.00106   0.00011   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.10847  21.03500   0.31235   4.39229  10.55000   0.85026   0.00761   0.00603   0.01394   0.01130   0.00100   0.00473   0.00106   0.00015   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   3.01728  21.03500   0.29954   4.26343  10.85000   0.86644   0.00758   0.00609   0.01402   0.01130   0.00100   0.00494   0.00106   0.00019   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   4.76523  21.03500   0.61475   6.73331   5.10000   0.75829   0.01579   0.01503   0.01301   0.01130   0.00100   0.00217   0.00068   0.00000   0.00038   0.00500   0.00287   0.00140
   1.00000  10.60200   4.70444  21.03500   0.60065   6.64740   5.30000   0.74333   0.01389   0.01302   0.01294   0.01130   0.00100   0.00172   0.00068   0.00000   0.00036   0.00500   0.00287   0.00140
   1.00000  10.60200   4.64364  21.03500   0.58684   6.56149   5.50000   0.74604   0.01238   0.01142   0.01292   0.01130   0.00100   0.00158   0.00068   0.00000   0.00034   0.00500   0.00287   0.00140
   1.00000  10.60200   4.58284  21.03500   0.57330   6.47558   5.70000   0.74690   0.01126   0.01023   0.01292   0.01130   0.00100   0.00161   0.00068   0.00000   0.00032   0.00500   0.00287   0.00140
   1.00000  10.60200   4.52204  21.03500   0.56004   6.38967   5.90000   0.74795   0.01063   0.00955   0.01300   0.01130   0.00100   0.00215   0.00068   0.00000   0.00031   0.00500   0.00287   0.00140
   1.00000  10.60200   4.46124  21.03500   0.54704   6.30376   6.10000   0.75513   0.01020   0.00908   0.01296   0.01130   0.00100   0.00191   0.00068   0.00000   0.00029   0.00500   0.00287   0.00140
   1.00000  10.60200   4.40044  21.03500   0.53429   6.21785   6.30000   0.75906   0.00984   0.00867   0.01291   0.01130   0.00100   0.00149   0.00068   0.00000   0.00028   0.00500   0.00287   0.00140
   1.00000  10.60200   4.33964  21.03500   0.52180   6.13194   6.50000   0.76616   0.00950   0.00829   0.01288   0.01130   0.00100   0.00117   0.00068   0.00000   0.00027   0.00500   0.00287   0.00140
   1.00000  10.60200   4.27885  21.03500   0.50954   6.04604   6.70000   0.76908   0.00915   0.00791   0.01290   0.01130   0.00100   0.00142   0.00068   0.00000   0.00026   0.00500   0.00287   0.00140
   1.00000  10.60200   4.21805  21.03500   0.49752   5.96013   6.90000   0.76798   0.00897   0.00766   0.01294   0.01130   0.00100   0.00176   0.00068   0.00001   0.00025   0.00500   0.00287   0.00140
   1.00000  10.60200   4.15725  21.03500   0.48572   5.87422   7.10000   0.78257   0.00871   0.00736   0.01299   0.01130   0.00100   0.00208   0.00068   0.00001   0.00024   0.00500   0.00287   0.00140
   1.00000  10.60200   4.09645  21.03500   0.47414   5.78831   7.30000   0.78181   0.00849   0.00709   0.01296   0.01130   0.00100   0.00190   0.00068   0.00001   0.00023   0.00500   0.00287   0.00140
   1.00000  10.60200   4.03565  21.03500   0.46278   5.70240   7.50000   0.78729   0.00829   0.00685   0.01292   0.01130   0.00100   0.00157   0.00068   0.00001   0.00022   0.00500   0.00287   0.00140
   1.00000  10.60200   3.97485  21.03500   0.45163   5.61649   7.70000   0.79741   0.00806   0.00659   0.01287   0.01130   0.00100   0.00111   0.00068   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   3.91405  21.03500   0.44068   5.53058   7.90000   0.79109   0.00792   0.00640   0.01323   0.01130   0.00100   0.00326   0.00068   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   3.85326  21.03500   0.42992   5.44467   8.10000   0.79626   0.00775   0.00620   0.01321   0.01130   0.00100   0.00318   0.00068   0.00002   0.00020   0.00500   0.00287   0.00140
   1.00000  10.60200   3.79246  21.03500   0.41936   5.35877   8.30000   0.79737   0.00758   0.00602   0.01319   0.01130   0.00100   0.00307   0.00068   0.00002   0.00019   0.00501   0.00287   0.00140
   1.00000  10.60200   3.73166  21.03500   0.40899   5.27286   8.50000   0.79753   0.00743   0.00588   0.01321   0.01130   0.00100   0.00319   0.00068   0.00002   0.00019   0.00501   0.00287   0.00140
   1.00000  10.60200   3.67086  21.03500   0.39879   5.18695   8.70000   0.80776   0.00741   0.00591   0.01326   0.01130   0.00100   0.00337   0.00068   0.00003   0.00018   0.00501   0.00287   0.00140
   1.00000  10.60200   5.93561  21.03500   0.95779   8.38705   1.25000   6.29148   0.07542   0.07533   0.03626   0.01130   0.00100   0.02591   0.00125   0.00000   0.01536   0.01613   0.00389   0.00140
   1.00000  10.60200   5.90521  21.03500   0.94671   8.34409   1.35000   1.93892   0.05327   0.05311   0.02504   0.01130   0.00100   0.01782   0.00125   0.00000   0.00862   0.00938   0.00389   0.00140
   1.00000  10.60200   5.87481  21.03500   0.93578   8.30114   1.45000   1.07782   0.04004   0.03982   0.01741   0.01130   0.00100   0.00857   0.00125   0.00000   0.00589   0.00688   0.00389   0.00140
   1.00000  10.60200   5.84441  21.03500   0.92499   8.25819   1.55000   1.02908   0.03379   0.03355   0.01470   0.01130   0.00100   0.00340   0.00125   0.00000   0.00444   0.00613   0.00389   0.00140
   1.00000  10.60200   5.81401  21.03500   0.91434   8.21523   1.65000   1.07558   0.03003   0.02979   0.01404   0.01130   0.00100   0.00217   0.00125   0.00000   0.00354   0.00571   0.00389   0.00140
   1.00000  10.60200   5.78361  21.03500   0.90382   8.17228   1.75000   0.90195   0.02701   0.02674   0.01404   0.01130   0.00100   0.00344   0.00125   0.00000   0.00293   0.00543   0.00389   0.00140
   1.00000  10.60200   5.75321  21.03500   0.89343   8.12932   1.85000   0.89406   0.02500   0.02469   0.01424   0.01130   0.00100   0.00465   0.00125   0.00000   0.00249   0.00526   0.00389   0.00140
   1.00000  10.60200   5.72281  21.03500   0.88318   8.08637   1.95000   0.87157   0.02247   0.02215   0.01481   0.01130   0.00100   0.00638   0.00125   0.00000   0.00216   0.00516   0.00389   0.00140
   1.00000  10.60200   5.69241  21.03500   0.87304   8.04341   2.05000   0.86105   0.02110   0.02075   0.01437   0.01130   0.00100   0.00543   0.00125   0.00000   0.00191   0.00511   0.00389   0.00140
   1.00000  10.60200   5.66201  21.03500   0.86304   8.00046   2.15000   0.73598   0.01883   0.01843   0.01375   0.01130   0.00100   0.00362   0.00125   0.00000   0.00170   0.00507   0.00389   0.00140
   1.00000  10.60200   5.63161  21.03500   0.85316   7.95751   2.25000   0.58924   0.01697   0.01655   0.01329   0.01130   0.00100   0.00122   0.00125   0.00000   0.00154   0.00504   0.00389   0.00140
   1.00000  10.60200   5.60121  21.03500   0.84339   7.91455   2.35000   0.69310   0.01629   0.01586   0.01366   0.01130   0.00100   0.00345   0.00125   0.00000   0.00140   0.00503   0.00389   0.00140
   1.00000  10.60200   5.57082  21.03500   0.83375   7.87160   2.45000   0.80331   0.01590   0.01546   0.01363   0.01130   0.00100   0.00341   0.00125   0.00000   0.00128   0.00503   0.00389   0.00140
   1.00000  10.60200   5.54042  21.03500   0.82422   7.82864   2.55000   0.85458   0.01553   0.01507   0.01430   0.01130   0.00100   0.00551   0.00125   0.00000   0.00118   0.00502   0.00389   0.00140
   1.00000  10.60200   5.51002  21.03500   0.81480   7.78569   2.65000   0.81676   0.01480   0.01429   0.01545   0.01130   0.00100   0.00806   0.00125   0.00000   0.00110   0.00502   0.00389   0.00140
   1.00000  10.60200   5.47962  21.03500   0.80550   7.74273   2.75000   0.73018   0.01359   0.01307   0.01527   0.01130   0.00100   0.00772   0.00125   0.00000   0.00102   0.00501   0.00389   0.00140
   1.00000  10.60200   5.44922  21.03500   0.79630   7.69978   2.85000   0.63344   0.01286   0.01228   0.01571   0.01130   0.00100   0.00856   0.00125   0.00000   0.00096   0.00501   0.00389   0.00140
   1.00000  10.60200   5.41882  21.03500   0.78722   7.65682   2.95000   0.63273   0.01218   0.01159   0.01434   0.01130   0.00100   0.00569   0.00125   0.00000   0.00090   0.00501   0.00389   0.00140
   1.00000  10.60200   5.38842  21.03500   0.77823   7.61387   3.05000   0.69933   0.01185   0.01125   0.01351   0.01130   0.00100   0.00306   0.00125   0.00000   0.00085   0.00501   0.00389   0.00140
   1.00000  10.60200   5.35802  21.03500   0.76936   7.57092   3.15000   0.72516   0.01157   0.01095   0.01338   0.01130   0.00100   0.00244   0.00125   0.00000   0.00080   0.00501   0.00389   0.00140
   1.00000  10.60200   5.32762  21.03500   0.76058   7.52796   3.25000   0.76564   0.01126   0.01062   0.01346   0.01130   0.00100   0.00285   0.00125   0.00000   0.00076   0.00500   0.00389   0.00140
   1.00000  10.60200   5.29722  21.03500   0.75191   7.48501   3.35000   0.75719   0.01104   0.01036   0.01355   0.01130   0.00100   0.00329   0.00125   0.00000   0.00072   0.00500   0.00389   0.00140
   1.00000  10.60200   5.26682  21.03500   0.74334   7.44205   3.45000   0.76796   0.01065   0.00994   0.01358   0.01130   0.00100   0.00340   0.00125   0.00000   0.00069   0.00500   0.00389   0.00140
   1.00000  10.60200   5.23642  21.03500   0.73486   7.39910   3.55000   0.75137   0.01029   0.00956   0.01356   0.01130   0.00100   0.00332   0.00125   0.00000   0.00065   0.00500   0.00389   0.00140
   1.00000  10.60200   5.20602  21.03500   0.72648   7.35614   3.65000   0.75096   0.01000   0.00925   0.01353   0.01130   0.00100   0.00321   0.00125   0.00000   0.00063   0.00500   0.00389   0.00140
   1.00000  10.60200   5.17562  21.03500   0.71819   7.31319   3.75000   0.74591   0.00970   0.00893   0.01341   0.01130   0.00100   0.00267   0.00125   0.00000   0.00060   0.00500   0.00389   0.00140
   1.00000  10.60200   5.14523  21.03500   0.70999   7.27024   3.85000   0.74826   0.00947   0.00866   0.01334   0.01130   0.00100   0.00232   0.00125   0.00000   0.00057   0.00500   0.00389   0.00140
   1.00000  10.60200   5.11483  21.03500   0.70189   7.22728   3.95000   0.73472   0.00919   0.00837   0.01331   0.01130   0.00100   0.00209   0.00125   0.00000   0.00055   0.00500   0.00389   0.00140
   1.00000  10.60200   5.08443  21.03500   0.69387   7.18433   4.05000   0.73099   0.00898   0.00814   0.01328   0.01130   0.00100   0.00191   0.00125   0.00000   0.00053   0.00500   0.00389   0.00140
   1.00000  10.60200   5.05403  21.03500   0.68594   7.14137   4.15000   0.73680   0.00878   0.00791   0.01326   0.01130   0.00100   0.00181   0.00125   0.00000   0.00051   0.00500   0.00389   0.00140
   1.00000  10.60200   5.02363  21.03500   0.67810   7.09842   4.25000   0.73421   0.00856   0.00768   0.01326   0.01130   0.00100   0.00183   0.00125   0.00000   0.00049   0.00500   0.00389   0.00140
   1.00000  10.60200   4.99323  21.03500   0.67035   7.05546   4.35000   0.73591   0.00842   0.00752   0.01323   0.01130   0.00100   0.00156   0.00125   0.00000   0.00048   0.00500   0.00389   0.00140
   1.00000  10.60200   4.96283  21.03500   0.66267   7.01251   4.45000   0.73537   0.00821   0.00730   0.01319   0.01130   0.00100   0.00123   0.00125   0.00000   0.00046   0.00500   0.00389   0.00140
   1.00000  10.60200   4.93243  21.03500   0.65508   6.96955   4.55000   0.73858   0.00808   0.00716   0.01317   0.01130   0.00100   0.00099   0.00125   0.00000   0.00044   0.00500   0.00389   0.00140
   1.00000  10.60200   4.90203  21.03500   0.64757   6.92660   4.65000   0.73465   0.00793   0.00699   0.01317   0.01130   0.00100   0.00099   0.00125   0.00000   0.00043   0.00500   0.00389   0.00140
   1.00000  10.60200   4.87163  21.03500   0.64014   6.88365   4.75000   0.73934   0.00778   0.00683   0.01317   0.01130   0.00100   0.00092   0.00125   0.00000   0.00042   0.00500   0.00389   0.00140
   1.00000  10.60200   4.84123  21.03500   0.63279   6.84069   4.85000   0.73458   0.00768   0.00671   0.01316   0.01130   0.00100   0.00088   0.00125   0.00000   0.00040   0.00500   0.00389   0.00140
   1.00000  10.60200   4.81083  21.03500   0.62552   6.79774   4.95000   0.73790   0.00754   0.00657   0.01318   0.01130   0.00100   0.00112   0.00125   0.00000   0.00039   0.00500   0.00389   0.00140
   1.00000  10.60200   4.78043  21.03500   0.61832   6.75478   5.05000   0.74635   0.00746   0.00648   0.01327   0.01130   0.00100   0.00187   0.00125   0.00000   0.00038   0.00500   0.00389   0.00140
   1.00000  10.60200   4.75003  21.03500   0.61120   6.71183   5.15000   0.74747   0.00739   0.00640   0.01331   0.01130   0.00100   0.00217   0.00125   0.00000   0.00037   0.00500   0.00389   0.00140
   1.00000  10.60200   4.71964  21.03500   0.60415   6.66887   5.25000   0.75157   0.00733   0.00634   0.01327   0.01130   0.00100   0.00188   0.00125   0.00000   0.00036   0.00500   0.00389   0.00140
   1.00000  10.60200   4.68924  21.03500   0.59717   6.62592   5.35000   0.74934   0.00730   0.00632   0.01323   0.01130   0.00100   0.00159   0.00125   0.00000   0.00035   0.00500   0.00389   0.00140
   1.00000  10.60200   4.65884  21.03500   0.59026   6.58297   5.45000   0.75415   0.00733   0.00637   0.01323   0.01130   0.00100   0.00156   0.00125   0.00000   0.00034   0.00500   0.00389   0.00140
   1.00000  10.60200   2.95992  24.98000   0.40940   5.87106   9.35000   0.80410   0.01368   0.01297   0.01376   0.01060   0.00100   0.00373   0.00184   0.00007   0.00017   0.00501   0.00561   0.00140
   1.00000  10.60200   2.88220  24.98000   0.39464   5.71691   9.65000   0.80864   0.01152   0.01069   0.01343   0.01060   0.00100   0.00219   0.00184   0.00009   0.00016   0.00502   0.00561   0.00140
   1.00000  10.60200   2.80448  24.98000   0.38017   5.56275   9.95000   0.80956   0.01049   0.00961   0.01330   0.01060   0.00100   0.00114   0.00184   0.00012   0.00015   0.00502   0.00561   0.00140
   1.00000  10.60200   2.72676  24.98000   0.36598   5.40859  10.25000   0.83138   0.00992   0.00900   0.01326   0.01060   0.00100   0.00064   0.00184   0.00016   0.00015   0.00503   0.00561   0.00140
   1.00000  10.60200   2.64904  24.98000   0.35208   5.25443  10.55000   0.82935   0.00950   0.00853   0.01326   0.01060   0.00100   0.00040   0.00184   0.00022   0.00014   0.00503   0.00561   0.00140
   1.00000  10.60200   2.57132  24.98000   0.33844   5.10028  10.85000   0.84221   0.00913   0.00809   0.01337   0.01060   0.00100   0.00171   0.00184   0.00029   0.00014   0.00504   0.00561   0.00140
   1.00000  10.60200   2.49360  24.98000   0.32507   4.94612  11.15000   0.83312   0.00865   0.00757   0.01343   0.01060   0.00100   0.00210   0.00184   0.00038   0.00013   0.00505   0.00561   0.00140
